test_name,total_runs,passed,failed,label
"Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchNameValidityScenarios(switchName: ""$switch1"", expectedValid: True)",100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchIsPassedToSinks,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Debug, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: -1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.ManyIntegerPropertyNameIsParsedAsPositionalProperty,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: null, rootOverrideLevelIncrement: 0, childOverrideSource: ""Root.N1"", childOverrideLevelIncrement: 1)",100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.LowerMinimumLevelOverridesArePropagated,100,100,0,stable
Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.AnEmptyPropertiesTokenIsAnEmptyStructureValueWithDefaultFormatting,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Verbose, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 1, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.Formatting.Json.JsonValueFormatterTests.JsonLiteralTypesAreFormatted(value: ""a\nb"", expectedJson: ""\""a\\nb\"""")",100,100,0,stable
"Serilog.Tests.Core.LevelOverrideMapTests.OverrideScenarios(context: ""MyApp"", overrideExpected: True, expected: Debug)",100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.MaximumDepthIsEffectiveAndThreadSafe,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Verbose, width: 3, expected: ""Vrb"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root.N1"", childOverrideLevelIncrement: 1)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Error, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 1, childMinimumLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.FormatCanContainMultipleSections,100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.StaticAccessorWithInvalidMemberThrowsInvalidOperationException(input: ""Serilog.Tests.Support.ClassWithStaticAccessors::Pr""···, targetType: typeof(Serilog.Tests.Support.IAmAnInterface))",100,100,0,stable
Serilog.Tests.Core.AuditSinkTests.ExceptionsThrownByDestructuringPoliciesArePropagatedIfAuditingEnabled,100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.TimeSpanValuesCanBeParsed(input: ""4"", expDays: 4, expHours: 0, expMin: 0, expSec: 0, expMs: 0)",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Warning[T0,T1](System.Exception, System.String, T0, T1))",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Debug, width: 2, expected: ""De"")",100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.WriteToSinkIsAppliedWithCustomSink,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ValidateBindPropertyMethods(loggerType: typeof(Serilog.Log)),100,100,0,stable
"Serilog.Tests.Core.LevelOverrideMapTests.OverrideScenarios(context: ""Serilog"", overrideExpected: False, expected: Verbose)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.AppliesJsonFormattingToPropertiesTokenWhenSpecified(format: "":j"", expected: ""{\""Name\"":\""World\""}"")",100,100,0,stable
Serilog.Tests.Core.SecondaryLoggerSinkTests.SecondaryLoggerInheritsPrimaryLevelByDefault,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.JsonFormattedEventsIncludeTimestamp,100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.DestructuringToMaximumCollectionCountIsApplied,100,100,0,stable
"Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchNameValidityScenarios(switchName: ""$$switchname"", expectedValid: False)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.PaddingIsApplied(n: 15, format: "",-5"", expected: ""15   "")",100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.DestructuringAsScalarIsAppliedWithShortTypeName,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Debug[T0,T1](System.String, T0, T1))",100,100,0,stable
"Serilog.Tests.Core.LevelOverrideMapTests.OverrideScenarios(context: ""MyAppSomething"", overrideExpected: False, expected: Verbose)",100,100,0,stable
Serilog.Tests.LogTests.TheUninitializedLoggerIsSilent,100,100,0,stable
"Serilog.Tests.Formatting.Json.JsonValueFormatterTests.JsonLiteralTypesAreFormatted(value: '\n', expectedJson: ""\""\\n\"""")",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FormatProviderWithScalarProperties(format: "":jl"", shouldUseCustomFormatter: False)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Warning, width: 1, expected: ""W"")",100,100,0,stable
Serilog.Tests.Settings.SettingValueConversionsTests.ConvertibleValuesConvertToTIfTargetIsNullable,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.FloatSpecialsFormatAsString,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Information(System.String)),100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Information, width: 2, expected: ""In"")",100,100,0,stable
Serilog.Tests.Debugging.SelfLogTests.MessagesAreWrittenWhenOutputIsSet,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.LevelSwitchTakesPrecedenceOverMinimumLevel,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.AStructureSerializesAsAnObject,100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.AnEmptyPropertyIsIsParsedAsText,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Information, width: 6, expected: ""Inform"")",100,100,0,stable
"Serilog.Tests.Core.LoggerExtensionsTests.ShouldNotEnrichLogEventsWhenMinLevelIsHigherThanProvidedLogLevel(logMinLevel: Error, propertyLogLevel: Warning)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.TraceAndSpanAreIncludedWhenPresent,100,100,0,stable
Serilog.Tests.Core.ChildLoggerDisposalTests.WhenExplicitlyConfiguredChildLoggerShouldBeDisposedAccordingToConfiguration(attemptDispose: True),100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.FormatInFrontOfAlignmentWillHaveTheAlignmentBeConsideredPartOfTheFormat,100,100,0,stable
Serilog.Tests.Core.LogEventPropertyCapturingTests.WillCaptureAnonObjectsAsToStringedScalarsWhenAdditionalNamedPropsNotInTemplate,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.AppliesJsonFormattingToPropertiesTokenWhenSpecified(format: "":lj"", expected: ""{\""Name\"":\""World\""}"")",100,100,0,stable
"Serilog.Tests.Core.LoggerExtensionsTests.ShouldEnrichLogEventWhenLevelIsSameOrHigherThanMinLevel(logMinLevel: Debug, propertyLogLevel: Error)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.TraceIdContainsOnlyHexCharacters,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.LoggerValidateConventions(setName: ""Write"")",100,100,0,stable
Serilog.Tests.Events.DictionaryValueTests.ADictionaryValueRendersAsMappingOfKeysToValues,100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.ASingleIntegerPropertyNameIsParsedAsPositionalProperty,100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.StructureConversionPrefersMostDerivedOverride,100,100,0,stable
Serilog.Tests.Core.LogEventPropertyCapturingTests.CapturingTheSameNamedPropertyMatchesValuesCorrectly,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.SilentLoggerValidateConventions(setName: ""Error"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1.xx"", rootOverrideLevelIncrement: 1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.IndexOutOfRangeExceptionBugHasNotRegressed,100,100,0,stable
Serilog.Tests.Core.AuditSinkTests.SinkIsDisposedWhenLoggerDisposed,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.TraceAndSpanAreIgnoredWhenAbsent,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Warning, width: 3, expected: ""Wrn"")",100,100,0,stable
Serilog.Core.Tests.BatchingSinkTests.WhenAnEventIsEnqueuedItIsWrittenToABatchOnDisposeWhileRunning,100,100,0,stable
"Serilog.Tests.Core.LevelOverrideMapTests.OverrideScenarios(context: ""MyApp.Something"", overrideExpected: True, expected: Debug)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelInheritanceScenarios(eventLevel: Verbose, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 1, childMinimumLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.TimeSpanValuesCanBeParsed(input: ""0:0:7"", expDays: 0, expHours: 0, expMin: 0, expSec: 7, expMs: 0)",100,100,0,stable
"Serilog.Tests.Core.LoggerExtensionsTests.ShouldEnrichLogEventWhenLevelIsSameOrHigherThanMinLevel(logMinLevel: Debug, propertyLogLevel: Warning)",100,100,0,stable
Serilog.Tests.VersioningTests.AssemblyIsSigned,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelInheritanceScenarios(eventLevel: Verbose, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 1, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.TimeSpanValuesCanBeParsed(input: ""0:5"", expDays: 0, expHours: 0, expMin: 5, expSec: 0, expMs: 0)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Debug, width: 6, expected: ""Debug"")",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.ObjectsAreFormattedAsExceptionStringsInJsonWhenToStringThrows,100,100,0,stable
Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelSupportsLowerCasing,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Debug[T0,T1,T2](System.String, T0, T1, T2))",100,100,0,stable
"Serilog.Tests.Formatting.Json.JsonValueFormatterTests.JsonLiteralTypesAreFormatted(value: null, expectedJson: ""null"")",100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.ExceptionsThrownByFiltersAreNotPropagated,100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.FormatsCanContainColons,100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.NewAndInheritedPropertiesAppearOnlyOnce,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Debug, width: 4, expected: ""Dbug"")",100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.DestructureWithInvalidHintsIsParsedAsText,100,100,0,stable
"Serilog.Tests.Rendering.MessageTemplateRendererTests.PropertyTokenFormatsAreApplied(template: ""{Number}"", appliedFormat: ""j"", expected: ""16"")",100,100,0,stable
"Serilog.Tests.Core.MessageTemplateTests.AlignmentStringsArePropagated(value: ""Welcome, customer #{CustomerId,10}, pleasure to se""···, expected: ""Welcome, customer #      1234, pleasure to see you"")",100,100,0,stable
Serilog.Tests.Core.LoggerTests.AnExceptionThrownByAnEnricherIsNotPropagated(loggerType: typeof(Serilog.Core.Logger)),100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.JsonFormattedDateOnly,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.TypeTagCanBeOverridden,100,100,0,stable
Serilog.Tests.Core.SafeAggregateSinkTests.AnExceptionThrownByASinkIsNotPropagated,100,100,0,stable
"Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchNameValidityScenarios(switchName: ""$"", expectedValid: False)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelInheritanceScenarios(eventLevel: Information, rootMinimumLevelIncrement: null, sinkRestrictedToIncrement: null, childMinimumLevelIncrement: null, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Core.LogEventPropertyCapturingTests.WillCaptureProvidedNamedValuesEvenIfSomeAreMissing,100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.MultiplePropertiesUseFormatProvider,100,100,0,stable
Serilog.Tests.VersioningTests.AssemblySubordinateVersionPartsAreZero,100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.TimeSpanValuesCanBeParsed(input: ""2:0"", expDays: 0, expHours: 2, expMin: 0, expSec: 0, expMs: 0)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Error, width: 2, expected: ""Er"")",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Verbose, width: 7, expected: ""Verbose"")",100,100,0,stable
"Serilog.Tests.Formatting.Json.JsonValueFormatterTests.JsonLiteralTypesAreFormatted(value: 123, expectedJson: ""123"")",100,100,0,stable
Serilog.Tests.Core.LogEventPropertyCapturingTests.WillCaptureProvidedPositionalValuesEvenIfSomeAreMissing,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.DynamicallySwitchingSinkRestrictsOutput,100,100,0,stable
Serilog.Core.Tests.BatchingSinkTests.WhenAnEventIsEnqueuedItIsWrittenToABatchOnDisposeAsync,100,100,0,stable
Serilog.Tests.Core.LoggerTests.FourDimensionalArrayShouldBeLoggedAsSequence,100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.EmptyAlignmentIsParsedAsText,100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.TypeTagIsComputed,100,100,0,stable
"Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchNameValidityScenarios(switchName: ""$switch_name"", expectedValid: False)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.SpanIdContainsOnlyHexCharacters,100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.ByteSpansAreConvertedToTheSameStringsAsArrays(length: 1000),100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: 1, childOverrideSource: ""Root.N1"", childOverrideLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
Serilog.Core.Tests.BatchingSinkTests.WhenAnEventIsEnqueuedItIsWrittenToABatchOnDispose,100,100,0,stable
Serilog.Tests.Core.LogEventPropertyCapturingTests.ProvidingLessParametersThanNamedPropertiesInTheTemplateWorksAndSelfLogs,100,100,0,stable
"Serilog.Tests.Rendering.ReusableStringWriterTests.OnlyBelowMaximumCapacityStringBuilderIsReused(capacity: 0, expectReuse: True)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Fatal, width: 4, expected: ""Fatl"")",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Warning[T](System.Exception, System.String, T))",100,100,0,stable
Serilog.Tests.Core.ChildLoggerDisposalTests.WhenExplicitlyConfiguredChildLoggerShouldBeDisposedAccordingToConfiguration(attemptDispose: False),100,100,0,stable
Serilog.Tests.Events.LogEventPropertyValueTests.AScalarValueToStringRendersTheValueUsingFormat,100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.StaticAccessorOnUnknownTypeThrowsTypeLoadException(input: ""Random.Namespace.ClassWithStaticAccessors::Interfa""···, targetType: typeof(Serilog.Tests.Support.IAmAnInterface))",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root"", childOverrideLevelIncrement: 1)",100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.ValueTupleDestructuringIsTransitivelyApplied,100,100,0,stable
Serilog.Tests.Core.LoggerTests.TwoDimensionalArrayShouldBeLoggedAsSequence,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root"", rootOverrideLevelIncrement: 0, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.FloatFormatsAsNumber,100,100,0,stable
Serilog.Tests.Settings.SettingValueConversionsTests.StringValuesConvertToDefaultInstancesIfTargetIsInterface,100,100,0,stable
Serilog.Tests.Settings.CallableConfigurationMethodFinderTests.FindsEnricherSpecificConfigurationMethods,100,100,0,stable
Serilog.Tests.Context.LogContextTests.PushedSpanPropertiesAreAvailableToLoggers,100,100,0,stable
Serilog.Tests.Context.LogContextTests.MultipleNestedPropertiesOverrideLessNestedOnes,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ValidateIsEnabledMethods(loggerType: typeof(Serilog.Log)),100,100,0,stable
Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.SpecifyingMinimumLevelOverridesInWriteToLoggerWithConfigCallBackWritesWarningToSelfLog,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: 1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Error(System.Exception, System.String, System.Object[]))",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: 1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.ScalarPropertiesFormatAsLiteralValues,100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.TryParseStaticMemberAccessorReturnsExpectedResults(input: ""My.NameSpace.Class::Member"", expectedAccessorType: ""My.NameSpace.Class"", expectedPropertyName: ""Member"")",100,100,0,stable
Serilog.Tests.Core.AuditSinkTests.ExceptionsThrownByPropertyAccessorsAreNotPropagated,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Error, width: 1, expected: ""E"")",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.LogValidateConventions(setName: ""Write"")",100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.FilterWithIsAppliedWithCustomFilter,100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.AnObjectWithDefaultDestructuringIsRenderedAsAStringLiteral,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.LogValidateConventions(setName: ""Debug"")",100,100,0,stable
"Serilog.Tests.Core.LoggerExtensionsTests.ShouldNotEnrichLogEventsWhenMinLevelIsHigherThanProvidedLogLevel(logMinLevel: Warning, propertyLogLevel: Information)",100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.ByDefaultANonScalarDictionaryIsASequenceValue,100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.MissingPositionalParametersRenderAsTextLikeStandardFormats,100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.EnumerableOfAnonymousTypeShouldBeRendered,100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.StructureConversionYieldsEmptyStructureOnNoProperties,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Error, width: 4, expected: ""Eror"")",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Verbose, width: 1, expected: ""V"")",100,100,0,stable
Serilog.Core.Tests.FailureAwareBatchSchedulerTests.WhenOneFailureHasOccurredTheInitialIntervalIsUsed,100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.AnAnonymousObjectIsRenderedInSimpleNotationWithoutType,100,100,0,stable
Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.RendersTimestampFormatsOfDifferentLengths(length: 16),100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Verbose, width: 4, expected: ""Verb"")",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.SequencesOfSequencesAreFormatted,100,100,0,stable
Serilog.Tests.Core.LoggerTests.RestrictedSinksAreDisposedAsyncWhenLoggerIsDisposedAsync,100,100,0,stable
Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.TraceAndSpanAreIncludedWhenPresent,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.MaximumCollectionCountEffectiveForDictionaryWithMoreKeysThanLimit,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.ADecimalSerializesAsNumericValue,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Fatal[T0,T1,T2](System.String, T0, T1, T2))",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FormatProviderWithDestructuredProperties(format: "":lj"", shouldUseCustomFormatter: False)",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.SilentLoggerValidateConventions(setName: ""Warning"")",100,100,0,stable
Serilog.Tests.Core.LoggerTests.JaggedArrayShouldRespectMaximumCollectionCount,100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.TryParseStaticMemberAccessorReturnsExpectedResults(input: ""My.NameSpace.Class+InnerClass::Member"", expectedAccessorType: ""My.NameSpace.Class+InnerClass"", expectedPropertyName: ""Member"")",100,100,0,stable
Serilog.Core.Tests.BatchingSinkTests.EagerlyEmitFirstEventCausesQuickInitialBatch(eagerlyEmit: False),100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Error[T0,T1](System.Exception, System.String, T0, T1))",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerValidateConventions(setName: ""Error"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root.N1.N2"", childOverrideLevelIncrement: 1)",100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.DictionaryOfAnonymousTypeAsValueShouldBeRendered,100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.TryParseStaticMemberAccessorReturnsExpectedResults(input: "" "", expectedAccessorType: null, expectedPropertyName: null)",100,100,0,stable
"Serilog.Tests.Rendering.ReusableStringWriterTests.OnlyBelowMaximumCapacityStringBuilderIsReused(capacity: 1, expectReuse: True)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Debug, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 1, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FormatProviderWithDestructuredProperties(format: """", shouldUseCustomFormatter: True)",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerValidateConventions(setName: ""Fatal"")",100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.AMessageWithoutPropertiesIsASingleTextToken,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Verbose(System.String, System.Object[]))",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Warning(System.String, System.Object[]))",100,100,0,stable
Serilog.Tests.Configuration.LoggerSinkConfigurationTests.CreateSinkSucceedsWhenNoSinksAreConfigured,100,100,0,stable
"Serilog.Tests.Rendering.MessageTemplateRendererTests.PropertyTokenFormatsAreApplied(template: ""{Number}"", appliedFormat: null, expected: ""16"")",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerValidateConventions(setName: ""Write"")",100,100,0,stable
Serilog.Tests.Data.LogEventPropertyValueRewriterTests.WhenNoRewritingTakesPlaceAllElementsAreUnchanged,100,100,0,stable
"Serilog.Tests.Core.MessageTemplateTests.AlignmentStringsArePropagated(value: ""Welcome, customer #{CustomerId:0,0}, pleasure to s""···, expected: ""Welcome, customer #1,234, pleasure to see you"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: null, rootOverrideLevelIncrement: 0, childOverrideSource: ""Root"", childOverrideLevelIncrement: 1)",100,100,0,stable
