test_name,total_runs,passed,failed,label
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsVerifyCustomConfiguration(propertyName: ""DOCKER_TLS_VERIFY"", propertyValue: ""true"", expected: True)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.GuardTest+StringPreconditions+ThrowArgumentException.IfEmpty,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerConfigTests+DockerContextConfigurationTests.ReturnsConfiguredEndpointWhenDockerContextIsCustomFromPropertiesFile,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetWaitStrategyTimeoutCustomConfiguration(propertyName: ""TESTCONTAINERS_WAIT_STRATEGY_TIMEOUT"", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""bar:latest"", hostname: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineReadOnlyLists(oldValue: null, newValue: [""2""], expected: [""2""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetRyukContainerPrivilegedCustomConfiguration(configuration: ""ryuk.container.privileged=false"", expected: False)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.WaitUntilFileExistsInContainerTest.ContainerIsRunning,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.HostnameShouldMatchDockerGatewayAddress(expectedHostname: ""docker"", endpoint: ""http://docker"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsVerifyCustomConfiguration(configuration: ""docker.tls.verify=0"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lipsum/temp"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetNamedPipeConnectionTimeoutCustomConfiguration(propertyName: ""TESTCONTAINERS_NAMED_PIPE_CONNECTION_TIMEOUT"", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsCustomConfiguration(propertyName: ""DOCKER_TLS"", propertyValue: """", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetWaitStrategyRetriesCustomConfiguration(propertyName: ""TESTCONTAINERS_WAIT_STRATEGY_RETRIES"", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerApiVersionCustomConfiguration(propertyName: ""DOCKER_API_VERSION"", propertyValue: ""version"", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetNamedPipeConnectionTimeoutCustomConfiguration(configuration: ""named.pipe.connection.timeout="", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.WaitUntilHttpRequestIsSucceededTest.HttpWaitStrategyReceivesStatusCode(httpWaitStrategy: HttpWaitStrategy { }),100,100,0,stable
DotNet.Testcontainers.Tests.Unit.WaitUntilHttpRequestIsSucceededTest.HttpWaitStrategyUsesCustomHttpClientHandler,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsVerifyCustomConfiguration(configuration: ""docker.tls.verify="", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""obj/Debug"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""localhost\"":{}}}"", hostname: ""localhost"", expectedResult: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsCustomConfiguration(configuration: ""docker.tls=false"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetRyukContainerPrivilegedCustomConfiguration(propertyName: ""TESTCONTAINERS_RYUK_CONTAINER_PRIVILEGED"", propertyValue: ""true"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetRyukContainerPrivilegedCustomConfiguration(propertyName: ""TESTCONTAINERS_RYUK_CONTAINER_PRIVILEGED"", propertyValue: ""false"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ShouldGetNull(jsonDocument: ""{}"", isApplicable: False, logMessage: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineReadOnlyDictionaries(oldValue: null, newValue: [[""B""] = ""B""], expected: [[""B""] = ""B""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerAuthConfigCustomConfiguration(configuration: ""docker.auth.config={\""auths\"":{\""ghcr.io\"":{}}}"", expected: ""{\""auths\"":{\""ghcr.io\"":{}}}"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerHostOverrideCustomConfiguration(propertyName: ""TESTCONTAINERS_HOST_OVERRIDE"", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsCustomConfiguration(configuration: ""docker.tls="", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""baz/foo/bar:1.0.0"", hostname: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+ImageNameSubstitutionIsSet.SubstitutesImageNameForObjectConfiguration,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: "".git/refs/heads/bugfix/gh-1119"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""[::1]:5000\"":{}}}"", hostname: ""[::1]:5000"", expectedResult: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsCustomConfiguration(configuration: """", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.OverwriteDictionaryCompose(oldValue: [[""A""] = ""old""], newValue: [[""B""] = ""new""], expected: [[""B""] = ""new""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsVerifyCustomConfiguration(configuration: ""docker.tls.verify=TRUE"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lipsum/temp.txt"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetRyukContainerPrivilegedCustomConfiguration(configuration: ""ryuk.container.privileged=true"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineReferenceTypes(oldValue: null, newValue: null, expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineComposableEnumerables(oldValue: null, newValue: null, expected: [])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetWaitStrategyIntervalCustomConfiguration(configuration: ""wait.strategy.interval=00:00:01"", expected: ""00:00:01"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainerNetworkBuilderTest.GetNameThrowsInvalidOperationException,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+CredsStoreProviderTest.ShouldGetNull(jsonDocument: ""{\""credsStore\"":null}"", isApplicable: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.WhenImageNameGetsAssigned(serializable: DockerImageFixtureSerializable { Image = DockerImage { Digest = null, FullName = ""bar/baz:1.0.0"", Platform = null, Registry = null, Repository = ""bar/baz"", ··· } }, image: ""bar/baz:1.0.0"", fullName: ""bar/baz:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""127.0.0.1:5000\"":{}}}"", hostname: ""127.0.0.1:5000"", expectedResult: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.AppendEnumerableCompose(oldValue: [""old""], newValue: [""new""], expected: [""old"", ""new""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetHubImageNamePrefixCustomConfiguration(configuration: ""hub.image.name.prefix=my.proxy.com"", expected: ""my.proxy.com"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerConfigTests+DockerHostConfigurationTests.ReturnsConfiguredEndpointWhenDockerHostIsSet,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsCustomConfiguration(configuration: ""docker.tls=1"", expected: True)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.Hostname,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+CredsStoreProviderTest.ShouldGetAuthConfig,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""myregistry.azurecr.io/baz/foo/bar:1.0.0"", hostname: ""myregistry.azurecr.io"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerApiVersionCustomConfiguration(propertyName: ""DOCKER_API_VERSION"", propertyValue: ""1.52"", expected: ""1.52"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.HostnameShouldMatchDockerGatewayAddress(expectedHostname: ""docker"", endpoint: ""tcp://docker"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.MatchVersion_ReturnsTrue_WhenVersionMatchesPredicate(image: ""foo:2.3"", major: 2, minor: 3, build: -1, revision: -1)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.AppendEnumerableCompose(oldValue: [""A"", ""B"", ""C""], newValue: [""X"", ""Y""], expected: [""A"", ""B"", ""C"", ""X"", ""Y""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetRyukContainerPrivilegedCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForStringConfiguration(hubImageNamePrefix: ""my.proxy.com/my-path"", imageName: ""foo/bar:1.0.0"", expectedFullName: ""my.proxy.com/my-path/foo/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthConfigShouldGetDockerClientEndpoint(authConfig: DotNet.Testcontainers.Configurations.DockerEndpointAuthenticationConfiguration, dockerClientEndpoint: tcp://127.0.0.1:2375/)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.AppendEnumerableCompose(oldValue: [], newValue: [""new""], expected: [""new""])",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ProtectDockerDaemonSocketTest+MTlsOpenSsl1_1_1.GetVersionReturnsVersion,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsNotSet.DoNotPrependForObjectConfiguration,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ReadFileFromContainerTest.ReadExistingFile,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetWaitStrategyIntervalCustomConfiguration(propertyName: ""TESTCONTAINERS_WAIT_STRATEGY_INTERVAL"", propertyValue: ""-00:00:00.001"", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsVerifyCustomConfiguration(propertyName: ""DOCKER_TLS_VERIFY"", propertyValue: ""FALSE"", expected: False)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersVolumeBuilderTest.GetNameThrowsInvalidOperationException,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.Entrypoint,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineComposableEnumerables(oldValue: [···], newValue: [···], expected: [""1"", ""2""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthProviderShouldBeApplicable(authProvider: TestcontainersEndpointAuthenticationProvider { LastException = null }, isApplicable: True)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest+TestcontainersHostEndpointAuthenticationProviderTest.GetDockerSocketOverrideReturnsNull,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""myregistry.azurecr.io/bar:1.0.0"", hostname: ""myregistry.azurecr.io"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetWaitStrategyIntervalCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.Platform_PlatformSpecified_ReturnsPlatform(platform: ""linux/arm/v7"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ResourcePropertiesTest.QueryNotExistingDockerVolumeById,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.WhenImageNameGetsAssigned(serializable: DockerImageFixtureSerializable { Image = DockerImage { Digest = null, FullName = ""foo/bar/baz:1.0.0"", Platform = null, Registry = null, Repository = ""foo/bar/baz"", ··· } }, image: ""foo/bar/baz:1.0.0"", fullName: ""foo/bar/baz:1.0.0"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ImageFromDockerfileTest.ThrowsDockerfileDirectoryDoesNotExist,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.HostnameShouldMatchDockerGatewayAddress(expectedHostname: ""1.1.1.1"", endpoint: ""https://1.1.1.1"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthProviderShouldBeApplicable(authProvider: NpipeEndpointAuthenticationProvider { LastException = null }, isApplicable: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""foo/bar:1.0.0"", hostname: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.AppendDictionaryCompose(oldValue: [[""A""] = ""old"", [""B""] = ""keep""], newValue: [[""A""] = ""new""], expected: [[""A""] = ""new"", [""B""] = ""keep""])",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.ShouldGetDefaultDockerRegistryAuthenticationConfiguration,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerAuthConfigCustomConfiguration(configuration: ""docker.auth.config={\""auths\"":{}}"", expected: ""{\""auths\"":{}}"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.GuardTest+NullPreconditions+DoNotThrowException.IfNotNull,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.MatchLatestOrNightly_TagIsNeither_ReturnsFalse,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.WaitUntilContainerIsHealthyTest.ContainerHealthCheckShouldBeHealthy,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ProtectDockerDaemonSocketTest+Tls.GetVersionReturnsVersion,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.ContainerConfigurationConverterTest+PortBindings.ShouldKeepPortSuffix(portSuffix: ""TCP"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetRyukContainerPrivilegedCustomConfiguration(propertyName: ""TESTCONTAINERS_RYUK_CONTAINER_PRIVILEGED"", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetWaitStrategyTimeoutCustomConfiguration(configuration: ""wait.strategy.timeout="", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersVolumeBuilderTest.GetNameReturnsVolumeName,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.GuardTest+NullPreconditions+DoNotThrowException.IfNull,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForStringConfiguration(hubImageNamePrefix: ""my.proxy.com"", imageName: ""myregistry.azurecr.io/foo/bar:1.0.0"", expectedFullName: ""myregistry.azurecr.io/foo/bar:1.0.0"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.ShouldThrowArgumentExceptionWhenInstantiateDockerImage,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""src/.idea/../v17/../lipsum.log"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ShouldGetNull(jsonDocument: ""{\""auths\"":null}"", isApplicable: False, logMessage: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerHostCustomConfiguration(configuration: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.OverwriteDictionaryCompose(oldValue: [], newValue: [[""B""] = ""new""], expected: [[""B""] = ""new""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsCustomConfiguration(propertyName: ""DOCKER_TLS"", propertyValue: ""FALSE"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerAuthConfigCustomConfiguration(propertyName: ""DOCKER_AUTH_CONFIG"", propertyValue: ""{}"", expected: ""{}"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: "".git/logs"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.OverwriteDictionaryCompose(oldValue: [], newValue: [], expected: [])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.WhenImageNameGetsAssigned(serializable: DockerImageFixtureSerializable { Image = DockerImage { Digest = ""sha256:aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""···, FullName = ""myregistry.azurecr.io/foo/bar/baz@sha256:aaaaaaaaa""···, Platform = null, Registry = ""myregistry.azurecr.io"", Repository = ""foo/bar/baz"", ··· } }, image: ""myregistry.azurecr.io/foo/bar/baz@sha256:aaaaaaaaa""···, fullName: ""myregistry.azurecr.io/foo/bar/baz@sha256:aaaaaaaaa""···)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetRyukDisabledCustomConfiguration(configuration: ""ryuk.disabled=true"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineReadOnlyDictionaries(oldValue: [[""A""] = ""A""], newValue: null, expected: [[""A""] = ""A""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthProviderShouldBeApplicable(authProvider: TlsEndpointAuthenticationProvider { LastException = null }, isApplicable: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""myregistry.azurecr.io/baz/foo/bar"", hostname: ""myregistry.azurecr.io"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""myregistryhost:5000/fedora/httpd:version1.0"", hostname: ""myregistryhost:5000"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForObjectConfiguration(hubImageNamePrefix: ""my.proxy.com/my-path"", imageName: ""foo/bar:1.0.0"", expectedFullName: ""my.proxy.com/my-path/foo/bar:1.0.0"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ProtectDockerDaemonSocketTest+MTlsOpenSsl3_1.GetVersionReturnsVersion,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.WaitUntilExternalTcpPortIsAvailable.SucceedsWhenPortIsMappedButNotListening,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineEnumerables(oldValue: [""1""], newValue: null, expected: [""1""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerContextCustomConfiguration(propertyName: ""DOCKER_CONTEXT"", propertyValue: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.GeneratedContainerName,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest+TestcontainersHostEndpointAuthenticationProviderTest.GetDockerHostOverrideReturnsNull,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineComposableEnumerables(oldValue: [···], newValue: null, expected: [""1""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineReferenceTypes(oldValue: ""A"", newValue: null, expected: ""A"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.ShouldThrowArgumentExceptionIfImageNameHasUppercaseCharacters(image: ""Foo/bar:latest"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.WhenImageNameGetsAssigned(serializable: DockerImageFixtureSerializable { Image = DockerImage { Digest = null, FullName = ""bar/baz:latest"", Platform = null, Registry = null, Repository = ""bar/baz"", ··· } }, image: ""bar/baz:latest"", fullName: ""bar/baz:latest"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerConfigTests+DockerContextConfigurationTests.ReturnsActiveEndpointWhenDockerContextIsUnset,100,0,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetNamedPipeConnectionTimeoutCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.WaitUntilExternalTcpPortIsAvailable.ThrowsWhenPortIsNotMapped,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.CommonDirectoryPathTest.CommonDirectoryPathNotExists,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetRyukDisabledCustomConfiguration(propertyName: ""TESTCONTAINERS_RYUK_DISABLED"", propertyValue: ""false"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""myregistry.azurecr.io/baz.foo/bar:1.0.0"", hostname: ""myregistry.azurecr.io"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsCustomConfiguration(configuration: ""docker.tls=FALSE"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsCustomConfiguration(propertyName: ""DOCKER_TLS"", propertyValue: ""TRUE"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.ShouldThrowArgumentExceptionWhenContainerBuilderHasNoImage(image: """")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+CredsHelperProviderTest.ShouldGetNull(jsonDocument: ""{}"", isApplicable: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForObjectConfiguration(hubImageNamePrefix: ""my.proxy.com:443/my-path"", imageName: ""foo/bar:1.0.0"", expectedFullName: ""my.proxy.com:443/my-path/foo/bar:1.0.0"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainerNetworkBuilderTest.GetNameReturnsNetworkName,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+CredsHelperProviderTest.ShouldGetNull(jsonDocument: ""{\""credHelpers\"":{}}"", isApplicable: False)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerConfigTests+DockerContextConfigurationTests.ReturnsActiveEndpointWhenDockerContextIsEmpty,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerAuthConfigCustomConfiguration(propertyName: ""DOCKER_AUTH_CONFIG"", propertyValue: ""{\""auths\"":{\""ghcr.io\"":{}}}"", expected: ""{\""auths\"":{\""ghcr.io\"":{}}}"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.WhenImageNameGetsAssigned(serializable: DockerImageFixtureSerializable { Image = DockerImage { Digest = null, FullName = ""myregistry.azurecr.io/library/bar/baz:latest"", Platform = null, Registry = ""myregistry.azurecr.io"", Repository = ""library/bar/baz"", ··· } }, image: ""myregistry.azurecr.io/library/bar/baz"", fullName: ""myregistry.azurecr.io/library/bar/baz:latest"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineComposableEnumerables(oldValue: [···], newValue: [···], expected: [""3"", ""4""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.ContainerConfigurationConverterTest+PortBindings.ShouldKeepPortSuffix(portSuffix: ""SCTP"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.GetContainerLogsTest.GetLogsShouldNotBeEmpty,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthConfigShouldGetDockerClientEndpoint(authConfig: DotNet.Testcontainers.Configurations.DockerEndpointAuthenticationConfiguration, dockerClientEndpoint: tcp://127.0.0.1:2376/)",100,100,0,stable
